Log start on,2019-12-16 18:42:03
Feature,Accelerometer
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
16/12/2019 18:42:03.870,83,SWAP001 @30204D,162330,E7FFDDFF1700,-2.5,-3.5,2.3,
16/12/2019 18:42:03.870,83,SWAP001 @30204D,162310,D9FFE2FF1800,-3.9,-3.0,2.4,
16/12/2019 18:42:03.870,83,SWAP001 @30204D,162320,DDFFDFFF1700,-3.5,-3.3,2.3,
16/12/2019 18:42:03.870,83,SWAP001 @30204D,162340,EBFFDCFF1800,-2.1,-3.6,2.4,
16/12/2019 18:42:03.916,129,SWAP001 @30204D,162360,E2FFDBFF1900,-3.0,-3.7,2.5,
16/12/2019 18:42:03.915,128,SWAP001 @30204D,162350,E9FFDBFF1900,-2.3,-3.7,2.5,
16/12/2019 18:42:03.920,133,SWAP001 @30204D,162390,C7FFE4FF1200,-5.7,-2.8,1.8,
16/12/2019 18:42:03.919,132,SWAP001 @30204D,162370,D7FFDEFF1700,-4.1,-3.4,2.3,
16/12/2019 18:42:03.920,133,SWAP001 @30204D,162380,CAFFE2FF1300,-5.4,-3.0,1.9,
16/12/2019 18:42:03.962,175,SWAP001 @30204D,162410,D4FFF0FF1100,-4.4,-1.6,1.7,
16/12/2019 18:42:03.960,173,SWAP001 @30204D,162400,C7FFE7FF1200,-5.7,-2.5,1.8,
16/12/2019 18:42:03.963,176,SWAP001 @30204D,162420,E7FFFFFF0C00,-2.5,-0.1,1.2,
16/12/2019 18:42:03.963,176,SWAP001 @30204D,162430,E8FF00000700,-2.4,0.0,0.7,
16/12/2019 18:42:04.007,220,SWAP001 @30204D,162440,E9FF00000700,-2.3,0.0,0.7,
16/12/2019 18:42:04.008,221,SWAP001 @30204D,162450,EFFF00000900,-1.7,0.0,0.9,
16/12/2019 18:42:04.009,222,SWAP001 @30204D,162460,F6FF05000B00,-1.0,0.5,1.1,
16/12/2019 18:42:04.009,222,SWAP001 @30204D,162480,EBFF04000B00,-2.1,0.4,1.1,
16/12/2019 18:42:04.009,222,SWAP001 @30204D,162470,F5FF07000B00,-1.1,0.7,1.1,
16/12/2019 18:42:04.052,265,SWAP001 @30204D,162490,DDFF02000E00,-3.5,0.2,1.4,
16/12/2019 18:42:04.052,265,SWAP001 @30204D,162500,CFFF01001000,-4.9,0.1,1.6,
16/12/2019 18:42:04.053,266,SWAP001 @30204D,162510,CDFFFCFF1000,-5.1,-0.4,1.6,
16/12/2019 18:42:04.053,266,SWAP001 @30204D,162520,D6FFF5FF0E00,-4.2,-1.1,1.4,
16/12/2019 18:42:04.095,308,SWAP001 @30204D,162550,000000000100,0.0,0.0,0.1,
16/12/2019 18:42:04.095,308,SWAP001 @30204D,162560,FFFF02000200,-0.1,0.2,0.2,
16/12/2019 18:42:04.095,308,SWAP001 @30204D,162540,F2FFF7FF0400,-1.4,-0.9,0.4,
16/12/2019 18:42:04.094,307,SWAP001 @30204D,162530,E2FFF2FF0900,-3.0,-1.4,0.9,
16/12/2019 18:42:04.095,311,SWAP001 @30204D,162570,F5FF02000900,-1.1,0.2,0.9,
16/12/2019 18:42:04.141,354,SWAP001 @30204D,162580,EBFF00000F00,-2.1,0.0,1.5,
16/12/2019 18:42:04.142,355,SWAP001 @30204D,162600,EFFF07000F00,-1.7,0.7,1.5,
16/12/2019 18:42:04.142,355,SWAP001 @30204D,162590,E7FF01001100,-2.5,0.1,1.7,
16/12/2019 18:42:04.143,356,SWAP001 @30204D,162610,FCFF09000B00,-0.4,0.9,1.1,
16/12/2019 18:42:04.187,400,SWAP001 @30204D,162630,0B0007000A00,1.1,0.7,1.0,
16/12/2019 18:42:04.188,401,SWAP001 @30204D,162660,0D000D001000,1.3,1.3,1.6,
16/12/2019 18:42:04.187,400,SWAP001 @30204D,162650,10000C000D00,1.6,1.2,1.3,
