Log start on,2019-08-09 11:30:14
Feature,Accelerometer
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
09/08/2019 11:30:14.114,23,SWAP001 @30204D,207002,B6FF5C0C8BFB,-7.4,316.4,-114.1,
09/08/2019 11:30:14.110,19,SWAP001 @30204D,206992,0104E510C904,102.5,432.5,122.5,
09/08/2019 11:30:14.152,61,SWAP001 @30204D,207032,24FF640A51FE,-22.0,266.0,-43.1,
09/08/2019 11:30:14.152,61,SWAP001 @30204D,207042,44043C09A9FD,109.2,236.4,-59.9,
09/08/2019 11:30:14.152,61,SWAP001 @30204D,207012,D1F65E0F45FB,-235.1,393.4,-121.1,
09/08/2019 11:30:14.152,61,SWAP001 @30204D,207022,C9FB550C3CFD,-107.9,315.7,-70.8,
09/08/2019 11:30:14.196,105,SWAP001 @30204D,207052,D1FFCD0755FE,-4.7,199.7,-42.7,
09/08/2019 11:30:14.196,105,SWAP001 @30204D,207072,BD010106B4FF,44.5,153.7,-7.6,
09/08/2019 11:30:14.196,105,SWAP001 @30204D,207082,5B03210533FF,85.9,131.3,-20.5,
09/08/2019 11:30:14.197,106,SWAP001 @30204D,207092,32003904B6FF,5.0,108.1,-7.4,
09/08/2019 11:30:14.196,105,SWAP001 @30204D,207062,4FFCA306D1FF,-94.5,169.9,-4.7,
09/08/2019 11:30:14.241,150,SWAP001 @30204D,207102,66019603D8FF,35.8,91.8,-4.0,
09/08/2019 11:30:14.241,150,SWAP001 @30204D,207112,650271039B00,61.3,88.1,15.5,
09/08/2019 11:30:14.242,151,SWAP001 @30204D,207122,6404AB03A200,112.4,93.9,16.2,
09/08/2019 11:30:14.332,241,SWAP001 @30204D,207152,EB06800272FF,177.1,64.0,-14.2,
09/08/2019 11:30:14.332,241,SWAP001 @30204D,207132,0D0697032300,154.9,91.9,3.5,
09/08/2019 11:30:14.332,241,SWAP001 @30204D,207162,8D037602C8FF,90.9,63.0,-5.6,
09/08/2019 11:30:14.332,241,SWAP001 @30204D,207142,2A07080342FF,183.4,77.6,-19.0,
09/08/2019 11:30:14.335,244,SWAP001 @30204D,207182,0DFB540223FF,-126.7,59.6,-22.1,
09/08/2019 11:30:14.335,244,SWAP001 @30204D,207192,03F676015FFF,-255.7,37.4,-16.1,
09/08/2019 11:30:14.335,243,SWAP001 @30204D,207172,AAFFA8026BFF,-8.6,68.0,-14.9,
09/08/2019 11:30:14.375,284,SWAP001 @30204D,207252,3F071B090EFF,185.5,233.1,-24.2,
