Log start on,2019-12-16 18:45:20
Feature,Accelerometer
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
16/12/2019 18:45:20.304,16,SWAP001 @30204D,293230,7CFC56073FF9,-90.0,187.8,-172.9,
16/12/2019 18:45:20.339,51,SWAP001 @30204D,293270,AF007304DCFA,17.5,113.9,-131.6,
16/12/2019 18:45:20.338,50,SWAP001 @30204D,293260,F0FF3D058DFA,-1.6,134.1,-139.5,
16/12/2019 18:45:20.384,96,SWAP001 @30204D,293280,F6027303F3FA,75.8,88.3,-129.3,
16/12/2019 18:45:20.384,96,SWAP001 @30204D,293300,EE05FD0130FB,151.8,50.9,-123.2,
16/12/2019 18:45:20.384,96,SWAP001 @30204D,293290,1505E60295FB,130.1,74.2,-113.1,
16/12/2019 18:45:20.387,99,SWAP001 @30204D,293320,54004601EFFB,8.4,32.6,-104.1,
16/12/2019 18:45:20.387,99,SWAP001 @30204D,293330,DFFC4F01C9FC,-80.1,33.5,-82.3,
16/12/2019 18:45:20.387,103,SWAP001 @30204D,293340,5DFA2902EBFC,-144.3,55.3,-78.9,
16/12/2019 18:45:20.387,99,SWAP001 @30204D,293310,DD03A90145FB,98.9,42.5,-121.1,
16/12/2019 18:45:20.429,141,SWAP001 @30204D,293380,EEFCD803F6FC,-78.6,98.4,-77.8,
16/12/2019 18:45:20.428,141,SWAP001 @30204D,293360,3FF75701DDFD,-224.1,34.3,-54.7,
16/12/2019 18:45:20.428,140,SWAP001 @30204D,293350,C6F83B0294FC,-185.0,57.1,-87.6,
16/12/2019 18:45:20.429,141,SWAP001 @30204D,293370,D6F53D01DEFD,-260.2,31.7,-54.6,
16/12/2019 18:45:20.431,143,SWAP001 @30204D,293390,F201C70550FE,49.8,147.9,-43.2,
16/12/2019 18:45:20.473,185,SWAP001 @30204D,293410,5905880999FA,136.9,244.0,-138.3,
16/12/2019 18:45:20.473,185,SWAP001 @30204D,293400,6203740642FD,86.6,165.2,-70.2,
16/12/2019 18:45:20.476,188,SWAP001 @30204D,293420,90050709DFF9,142.4,231.1,-156.9,
16/12/2019 18:45:20.475,188,SWAP001 @30204D,293430,F1002F08A4F9,24.1,209.5,-162.8,
16/12/2019 18:45:20.565,277,SWAP001 @30204D,293470,8AF5DC0CA8F8,-267.8,329.2,-188.0,
16/12/2019 18:45:20.565,277,SWAP001 @30204D,293440,46FC320925F9,-95.4,235.4,-175.5,
16/12/2019 18:45:20.564,277,SWAP001 @30204D,293450,D2F8F909F5F8,-183.8,255.3,-180.3,
16/12/2019 18:45:20.571,283,SWAP001 @30204D,293490,B8F46B0EB1F8,-288.8,369.1,-187.1,
16/12/2019 18:45:20.565,277,SWAP001 @30204D,293460,BDF51A0B04F9,-262.7,284.2,-178.8,
16/12/2019 18:45:20.570,282,SWAP001 @30204D,293480,47F63D0E27F8,-248.9,364.5,-200.9,
16/12/2019 18:45:20.573,285,SWAP001 @30204D,293500,2CF4CB0EB5F8,-302.8,378.7,-186.7,
16/12/2019 18:45:20.574,286,SWAP001 @30204D,293530,59FA8A0CFCF8,-144.7,321.0,-179.6,
16/12/2019 18:45:20.574,286,SWAP001 @30204D,293510,68F6B60EA5F8,-245.6,376.6,-188.3,
16/12/2019 18:45:20.612,324,SWAP001 @30204D,293540,75FA620B60F9,-141.9,291.4,-169.6,
16/12/2019 18:45:20.613,325,SWAP001 @30204D,293550,B3FB300A7FFA,-110.1,260.8,-140.9,
16/12/2019 18:45:20.614,326,SWAP001 @30204D,293570,280145022DFE,29.6,58.1,-46.7,
16/12/2019 18:45:20.613,325,SWAP001 @30204D,293560,4F00E0040EFC,7.9,124.8,-101.0,
16/12/2019 18:45:20.653,365,SWAP001 @30204D,293580,FA0048FF2801,25.0,-18.4,29.6,
16/12/2019 18:45:20.654,366,SWAP001 @30204D,293590,4D0173FB3903,33.3,-116.5,82.5,
16/12/2019 18:45:20.657,369,SWAP001 @30204D,293610,D6019BF38A04,47.0,-317.3,116.2,
16/12/2019 18:45:20.656,368,SWAP001 @30204D,293600,1A013AF71204,28.2,-224.6,104.2,
16/12/2019 18:45:20.703,415,SWAP001 @30204D,293630,DD01C9ED6F06,47.7,-466.3,164.7,
16/12/2019 18:45:20.704,416,SWAP001 @30204D,293640,AB00C9ECFE07,17.1,-491.9,204.6,
16/12/2019 18:45:20.704,416,SWAP001 @30204D,293650,4F00CEECCF08,7.9,-491.4,225.5,
16/12/2019 18:45:20.703,415,SWAP001 @30204D,293620,390278F01E05,56.9,-397.6,131.0,
16/12/2019 18:45:20.704,416,SWAP001 @30204D,293660,BF0080EC5B09,19.1,-499.2,239.5,
16/12/2019 18:45:20.742,454,SWAP001 @30204D,293670,7101B8EBDC09,36.9,-519.2,252.4,
16/12/2019 18:45:20.743,455,SWAP001 @30204D,293680,5E02EAEA250A,60.6,-539.8,259.7,
16/12/2019 18:45:20.745,457,SWAP001 @30204D,293690,290330EA330A,80.9,-558.4,261.1,
16/12/2019 18:45:20.745,457,SWAP001 @30204D,293700,AA0397E9340A,93.8,-573.7,261.2,
16/12/2019 18:45:20.788,500,SWAP001 @30204D,293710,BA033EE9610A,95.4,-582.6,265.7,
16/12/2019 18:45:20.788,500,SWAP001 @30204D,293720,300406E97F0A,107.2,-588.2,268.7,
16/12/2019 18:45:20.833,545,SWAP001 @30204D,293730,130411E9BD0A,104.3,-587.1,274.9,
16/12/2019 18:45:20.834,546,SWAP001 @30204D,293750,A60130EAB20B,42.2,-558.4,299.4,
16/12/2019 18:45:20.834,546,SWAP001 @30204D,293760,820096EB5B0B,13.0,-522.6,290.7,
16/12/2019 18:45:20.835,547,SWAP001 @30204D,293770,BAFF97EBAF0A,-7.0,-522.5,273.5,
16/12/2019 18:45:20.836,549,SWAP001 @30204D,293790,CD04B9EE9209,122.9,-442.3,245.0,
16/12/2019 18:45:20.834,546,SWAP001 @30204D,293740,5C027CE9BD0B,60.4,-576.4,300.5,
16/12/2019 18:45:20.836,548,SWAP001 @30204D,293780,D00053EC7D0A,20.8,-503.7,268.5,
16/12/2019 18:45:20.878,590,SWAP001 @30204D,293800,DA09E0F03307,252.2,-387.2,184.3,
16/12/2019 18:45:20.881,593,SWAP001 @30204D,293810,CE0A5EF21106,276.6,-349.0,155.3,
16/12/2019 18:45:20.882,594,SWAP001 @30204D,293830,36F9EFFDE200,-173.8,-52.9,22.6,
16/12/2019 18:45:20.881,593,SWAP001 @30204D,293820,4D0305F7C603,84.5,-229.9,96.6,
16/12/2019 18:45:20.881,594,SWAP001 @30204D,293840,4EF850029DFF,-197.0,59.2,-9.9,
16/12/2019 18:45:20.924,637,SWAP001 @30204D,293850,5BFC2D0516FE,-93.3,132.5,-49.0,
16/12/2019 18:45:20.929,641,SWAP001 @30204D,293860,2BFCEA06A3FB,-98.1,177.0,-111.7,
16/12/2019 18:45:20.930,642,SWAP001 @30204D,293870,94F7E3051BFA,-215.6,150.7,-150.9,
