Log start on,2019-12-16 18:49:51
Feature,Accelerometer
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
16/12/2019 18:49:51.876,17,SWAP001 @30204D,368209,EFFF7B039AFD,-1.7,89.1,-61.4,
16/12/2019 18:49:51.893,34,SWAP001 @30204D,368249,B1FF25042FFD,-7.9,106.1,-72.1,
16/12/2019 18:49:51.914,55,SWAP001 @30204D,368279,99FFCB043BFD,-10.3,122.7,-70.9,
16/12/2019 18:49:51.913,54,SWAP001 @30204D,368259,85FF580431FD,-12.3,111.2,-71.9,
16/12/2019 18:49:51.914,55,SWAP001 @30204D,368269,93FF930435FD,-10.9,117.1,-71.5,
16/12/2019 18:49:51.916,57,SWAP001 @30204D,368289,22FF3C052AFD,-22.2,134.0,-72.6,
16/12/2019 18:49:51.959,100,SWAP001 @30204D,368309,50FECC052AFD,-43.2,148.4,-72.6,
16/12/2019 18:49:51.959,100,SWAP001 @30204D,368329,CFFB1C0615FD,-107.3,156.4,-74.7,
16/12/2019 18:49:51.959,100,SWAP001 @30204D,368299,DEFE820526FD,-29.0,141.0,-73.0,
16/12/2019 18:49:51.959,100,SWAP001 @30204D,368319,40FD020627FD,-70.4,153.8,-72.9,
16/12/2019 18:49:51.961,102,SWAP001 @30204D,368339,78FA3506E2FC,-141.6,158.9,-79.8,
16/12/2019 18:49:52.094,235,SWAP001 @30204D,368349,A2F96F06AFFC,-163.0,164.7,-84.9,
16/12/2019 18:49:52.096,237,SWAP001 @30204D,368369,64F83C074DFC,-194.8,185.2,-94.7,
16/12/2019 18:49:52.094,235,SWAP001 @30204D,368359,21F9D8066EFC,-175.9,175.2,-91.4,
16/12/2019 18:49:52.096,237,SWAP001 @30204D,368389,F2F4CA06DDFC,-283.0,173.8,-80.3,
16/12/2019 18:49:52.096,237,SWAP001 @30204D,368379,E1F6520795FC,-233.5,187.4,-87.5,
16/12/2019 18:49:52.099,240,SWAP001 @30204D,368399,34F48105F3FC,-302.0,140.9,-78.1,
16/12/2019 18:49:52.100,241,SWAP001 @30204D,368409,FFF4480482FD,-281.7,109.6,-63.8,
16/12/2019 18:49:52.140,281,SWAP001 @30204D,368489,5FFE66FF9C00,-41.7,-15.4,15.6,
16/12/2019 18:49:52.140,281,SWAP001 @30204D,368509,B0005AFE8D00,17.6,-42.2,14.1,
16/12/2019 18:49:52.140,281,SWAP001 @30204D,368499,7BFFE8FE6B00,-13.3,-28.0,10.7,
