Log start on,2019-08-09 11:18:39
Feature,Accelerometer
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
09/08/2019 11:18:39.757,31,SWAP001 @30204D,233444,4300BCEC7DFD,6.7,-493.2,-64.3,
09/08/2019 11:18:39.802,76,SWAP001 @30204D,233464,9500D0ED94FD,14.9,-465.6,-62.0,
09/08/2019 11:18:39.802,76,SWAP001 @30204D,233454,7A00F9EC7BFD,12.2,-487.1,-64.5,
09/08/2019 11:18:39.805,79,SWAP001 @30204D,233504,6B0334F37E00,87.5,-327.6,12.6,
09/08/2019 11:18:39.805,79,SWAP001 @30204D,233514,670420F58500,112.7,-278.4,13.3,
09/08/2019 11:18:39.804,78,SWAP001 @30204D,233484,D201A0F0B8FE,46.6,-393.6,-32.8,
09/08/2019 11:18:39.804,78,SWAP001 @30204D,233494,7902CBF1E6FF,63.3,-363.7,-2.6,
09/08/2019 11:18:39.804,78,SWAP001 @30204D,233474,490157EFD0FD,32.9,-426.5,-56.0,
09/08/2019 11:18:39.848,122,SWAP001 @30204D,233554,20004801CBFE,3.2,32.8,-30.9,
09/08/2019 11:18:39.848,122,SWAP001 @30204D,233534,1E05A4FAC4FE,131.0,-137.2,-31.6,
09/08/2019 11:18:39.848,122,SWAP001 @30204D,233544,33041CFE51FE,107.5,-48.4,-43.1,
09/08/2019 11:18:39.848,122,SWAP001 @30204D,233564,26FA720560FF,-149.8,139.4,-16.0,
09/08/2019 11:18:39.895,169,SWAP001 @30204D,233574,C2FAD0066BFF,-134.2,174.4,-14.9,
09/08/2019 11:18:39.895,169,SWAP001 @30204D,233584,C9FCE00844FF,-82.3,227.2,-18.8,
09/08/2019 11:18:39.895,169,SWAP001 @30204D,233604,4104280EE3FC,108.9,362.4,-79.7,
09/08/2019 11:18:39.895,169,SWAP001 @30204D,233614,BA02B51148FB,69.8,453.3,-120.8,
09/08/2019 11:18:39.895,169,SWAP001 @30204D,233594,0B00D30912FF,1.1,251.5,-23.8,
09/08/2019 11:18:39.938,212,SWAP001 @30204D,233634,2703050C45FF,80.7,307.7,-18.7,
09/08/2019 11:18:39.938,212,SWAP001 @30204D,233624,5C03980C8F02,86.0,322.4,65.5,
09/08/2019 11:18:39.938,212,SWAP001 @30204D,233644,97F8810CE6FB,-189.7,320.1,-105.0,
09/08/2019 11:18:39.938,212,SWAP001 @30204D,233654,A0F9070A98FF,-163.2,256.7,-10.4,
09/08/2019 11:18:40.029,303,SWAP001 @30204D,233664,19FA92092900,-151.1,245.0,4.1,
09/08/2019 11:18:40.030,304,SWAP001 @30204D,233684,79FF7E0780FF,-13.5,191.8,-12.8,
09/08/2019 11:18:40.030,304,SWAP001 @30204D,233674,B4FD7708D1FF,-58.8,216.7,-4.7,
09/08/2019 11:18:40.031,305,SWAP001 @30204D,233694,35FF6D069EFF,-20.3,164.5,-9.8,
09/08/2019 11:18:40.035,309,SWAP001 @30204D,233714,EDFEBD04B600,-27.5,121.3,18.2,
09/08/2019 11:18:40.032,306,SWAP001 @30204D,233704,40FE71055400,-44.8,139.3,8.4,
09/08/2019 11:18:40.035,309,SWAP001 @30204D,233724,4E002C04DB00,7.8,106.8,21.9,
09/08/2019 11:18:40.072,346,SWAP001 @30204D,233754,760153024F01,37.4,59.5,33.5,
09/08/2019 11:18:40.073,347,SWAP001 @30204D,233784,71068702FC00,164.9,64.7,25.2,
09/08/2019 11:18:40.072,346,SWAP001 @30204D,233764,C30269028A01,70.7,61.7,39.4,
09/08/2019 11:18:40.073,347,SWAP001 @30204D,233774,53047F027001,110.7,63.9,36.8,
09/08/2019 11:18:40.120,394,SWAP001 @30204D,233794,2B085B029E00,209.1,60.3,15.8,
09/08/2019 11:18:40.120,394,SWAP001 @30204D,233804,F30824028D00,229.1,54.8,14.1,
09/08/2019 11:18:40.120,394,SWAP001 @30204D,233814,320809028B00,209.8,52.1,13.9,
09/08/2019 11:18:40.122,396,SWAP001 @30204D,233824,E7050A025D00,151.1,52.2,9.3,
09/08/2019 11:18:40.122,397,SWAP001 @30204D,233834,690339020800,87.3,56.9,0.8,
09/08/2019 11:18:40.162,436,SWAP001 @30204D,233844,1D016802C1FF,28.5,61.6,-6.3,
09/08/2019 11:18:40.164,438,SWAP001 @30204D,233864,67FC7A021900,-92.1,63.4,2.5,
09/08/2019 11:18:40.164,438,SWAP001 @30204D,233874,DBFA71021600,-131.7,62.5,2.2,
09/08/2019 11:18:40.164,438,SWAP001 @30204D,233884,77FA89025A00,-141.7,64.9,9.0,
09/08/2019 11:18:40.164,438,SWAP001 @30204D,233854,67FE86020E00,-40.9,64.6,1.4,
09/08/2019 11:18:40.210,484,SWAP001 @30204D,233894,B2FBF4025300,-110.2,75.6,8.3,
09/08/2019 11:18:40.211,485,SWAP001 @30204D,233904,57FDEB035F00,-68.1,100.3,9.5,
09/08/2019 11:18:40.211,485,SWAP001 @30204D,233924,C8008907B200,20.0,192.9,17.8,
09/08/2019 11:18:40.211,485,SWAP001 @30204D,233914,6AFF32055D00,-15.0,133.0,9.3,
09/08/2019 11:18:40.256,530,SWAP001 @30204D,233934,5E023A087900,60.6,210.6,12.1,
09/08/2019 11:18:40.256,530,SWAP001 @30204D,233944,DC0149086800,47.6,212.1,10.4,
09/08/2019 11:18:40.298,572,SWAP001 @30204D,233954,350037092E00,5.3,235.9,4.6,
09/08/2019 11:18:40.299,573,SWAP001 @30204D,233984,61FA4709F5FF,-143.9,237.5,-1.1,
09/08/2019 11:18:40.298,572,SWAP001 @30204D,233964,F4FEEA093700,-26.8,253.8,5.5,
09/08/2019 11:18:40.299,573,SWAP001 @30204D,233994,EDF85D092200,-181.1,239.7,3.4,
09/08/2019 11:18:40.299,573,SWAP001 @30204D,233974,8EFC54093A00,-88.2,238.8,5.8,
09/08/2019 11:18:40.390,664,SWAP001 @30204D,234004,42F837097300,-198.2,235.9,11.5,
09/08/2019 11:18:40.391,665,SWAP001 @30204D,234024,DAF96308BD00,-157.4,214.7,18.9,
09/08/2019 11:18:40.391,665,SWAP001 @30204D,234014,69F8EC089300,-194.3,228.4,14.7,
09/08/2019 11:18:40.392,666,SWAP001 @30204D,234044,53FE7B076D00,-42.9,191.5,10.9,
09/08/2019 11:18:40.392,666,SWAP001 @30204D,234034,2AFCDC07CB00,-98.2,201.2,20.3,
09/08/2019 11:18:40.394,668,SWAP001 @30204D,234054,57FFF306CBFF,-16.9,177.9,-5.3,
09/08/2019 11:18:40.395,669,SWAP001 @30204D,234064,87FFC3056BFF,-12.1,147.5,-14.9,
09/08/2019 11:18:40.434,708,SWAP001 @30204D,234114,35FFFDF89F00,-20.3,-179.5,15.9,
09/08/2019 11:18:40.435,709,SWAP001 @30204D,234144,E100EAF318FF,22.5,-309.4,-23.2,
09/08/2019 11:18:40.435,709,SWAP001 @30204D,234124,95FF2BF7E5FF,-10.7,-226.1,-2.7,
09/08/2019 11:18:40.435,709,SWAP001 @30204D,234154,50018EF246FF,33.6,-344.2,-18.6,
09/08/2019 11:18:40.435,709,SWAP001 @30204D,234134,2F007DF54EFF,4.7,-269.1,-17.8,
09/08/2019 11:18:40.478,752,SWAP001 @30204D,234164,8C0194F193FF,39.6,-369.2,-10.9,
09/08/2019 11:18:40.478,752,SWAP001 @30204D,234174,D201BFF0C9FF,46.6,-390.5,-5.5,
09/08/2019 11:18:40.479,753,SWAP001 @30204D,234194,920240EFD8FF,65.8,-428.8,-4.0,
09/08/2019 11:18:40.479,753,SWAP001 @30204D,234184,4302FFEFD7FF,57.9,-409.7,-4.1,
09/08/2019 11:18:40.523,797,SWAP001 @30204D,234224,1F01F3ECE7FF,28.7,-487.7,-2.5,
09/08/2019 11:18:40.523,797,SWAP001 @30204D,234204,6F0266EEE2FF,62.3,-450.6,-3.0,
09/08/2019 11:18:40.523,797,SWAP001 @30204D,234234,7E003FECE1FF,12.6,-505.7,-3.1,
09/08/2019 11:18:40.523,797,SWAP001 @30204D,234214,EA01ADEDE2FF,49.0,-469.1,-3.0,
09/08/2019 11:18:40.573,847,SWAP001 @30204D,234244,0E00B1EBC9FF,1.4,-519.9,-5.5,
09/08/2019 11:18:40.574,848,SWAP001 @30204D,234274,0FFF23EEECFE,-24.1,-457.3,-27.6,
09/08/2019 11:18:40.574,848,SWAP001 @30204D,234284,810272F1B8FF,64.1,-372.6,-7.2,
09/08/2019 11:18:40.573,847,SWAP001 @30204D,234264,60FE70EC2BFF,-41.6,-500.8,-21.3,
