Log start on,2019-05-26 15:08:15
Feature,Accelerometer
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
26/05/2019 15:08:15.518,97,SWAP001 @30204D,304498,D40368004C00,980,104,76,
26/05/2019 15:08:15.552,131,SWAP001 @30204D,304678,D30360005500,979,96,85,
26/05/2019 15:08:15.552,131,SWAP001 @30204D,304688,D5035B005000,981,91,80,
26/05/2019 15:08:15.553,132,SWAP001 @30204D,304708,D5035E005000,981,94,80,
26/05/2019 15:08:15.553,132,SWAP001 @30204D,304718,D40361004F00,980,97,79,
26/05/2019 15:08:15.552,131,SWAP001 @30204D,304698,D40357005000,980,87,80,
26/05/2019 15:08:15.597,176,SWAP001 @30204D,304728,D5035F005000,981,95,80,
26/05/2019 15:08:15.598,177,SWAP001 @30204D,304748,D6035C005500,982,92,85,
26/05/2019 15:08:15.598,177,SWAP001 @30204D,304758,D70357004B00,983,87,75,
26/05/2019 15:08:15.597,176,SWAP001 @30204D,304738,D5035F005000,981,95,80,
26/05/2019 15:08:15.643,222,SWAP001 @30204D,304768,D5035F004F00,981,95,79,
26/05/2019 15:08:15.645,224,SWAP001 @30204D,304798,DA0359005500,986,89,85,
26/05/2019 15:08:15.644,223,SWAP001 @30204D,304778,D6035B004F00,982,91,79,
26/05/2019 15:08:15.645,224,SWAP001 @30204D,304808,DD0358005600,989,88,86,
26/05/2019 15:08:15.645,224,SWAP001 @30204D,304788,D30357005000,979,87,80,
26/05/2019 15:08:15.686,265,SWAP001 @30204D,304838,D4034E005600,980,78,86,
26/05/2019 15:08:15.686,265,SWAP001 @30204D,304828,DA0356005600,986,86,86,
26/05/2019 15:08:15.686,265,SWAP001 @30204D,304818,DC035C005400,988,92,84,
26/05/2019 15:08:15.691,270,SWAP001 @30204D,304848,D60350005700,982,80,87,
26/05/2019 15:08:15.733,312,SWAP001 @30204D,304858,D6034F005900,982,79,89,
26/05/2019 15:08:15.733,312,SWAP001 @30204D,304888,D70359005600,983,89,86,
26/05/2019 15:08:15.733,312,SWAP001 @30204D,304868,D5034E005C00,981,78,92,
26/05/2019 15:08:15.733,312,SWAP001 @30204D,304878,D5034C005300,981,76,83,
26/05/2019 15:08:15.733,312,SWAP001 @30204D,304898,D70353005900,983,83,89,
26/05/2019 15:08:15.777,356,SWAP001 @30204D,304928,D50350005B00,981,80,91,
26/05/2019 15:08:15.777,356,SWAP001 @30204D,304908,D6034D005C00,982,77,92,
26/05/2019 15:08:15.777,356,SWAP001 @30204D,304918,D60353006200,982,83,98,
26/05/2019 15:08:15.823,402,SWAP001 @30204D,304958,D70343005E00,983,67,94,
26/05/2019 15:08:15.823,402,SWAP001 @30204D,304978,E1034C006400,993,76,100,
26/05/2019 15:08:15.823,402,SWAP001 @30204D,304938,D5034C005E00,981,76,94,
26/05/2019 15:08:15.823,402,SWAP001 @30204D,304948,D70348006000,983,72,96,
26/05/2019 15:08:15.824,403,SWAP001 @30204D,304988,E8033D006100,1000,61,97,
26/05/2019 15:08:15.823,402,SWAP001 @30204D,304968,DF0348006300,991,72,99,
26/05/2019 15:08:15.866,445,SWAP001 @30204D,304998,ED033F006B00,1005,63,107,
