Log start on,2019-08-14 18:44:18
Feature,Gyroscope
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
14/08/2019 18:44:19.723,940,SWAP001 @30204D,668283,8603D8ED44FF,90.2,-464.8,-18.8,
14/08/2019 18:44:19.724,941,SWAP001 @30204D,668293,88035EED15FF,90.4,-477.0,-23.5,
14/08/2019 18:44:19.772,989,SWAP001 @30204D,668303,3703CEECFEFE,82.3,-491.4,-25.8,
14/08/2019 18:44:19.773,990,SWAP001 @30204D,668333,DB0291EB56FE,73.1,-523.1,-42.6,
14/08/2019 18:44:19.772,989,SWAP001 @30204D,668313,0A031EECB7FE,77.8,-509.0,-32.9,
14/08/2019 18:44:19.772,989,SWAP001 @30204D,668323,E60297EB7DFE,74.2,-522.5,-38.7,
14/08/2019 18:44:19.774,991,SWAP001 @30204D,668343,570347ECF8FD,85.5,-504.9,-52.0,
14/08/2019 18:44:19.814,1031,SWAP001 @30204D,668353,2D0297ED39FE,55.7,-471.3,-45.5,
14/08/2019 18:44:19.814,1032,SWAP001 @30204D,668383,92034CF4E200,91.4,-299.6,22.6,
14/08/2019 18:44:19.814,1031,SWAP001 @30204D,668363,6A0200EFCFFE,61.8,-435.2,-30.5,
14/08/2019 18:44:19.814,1031,SWAP001 @30204D,668373,13045CF29100,104.3,-349.2,14.5,
14/08/2019 18:44:19.857,1074,SWAP001 @30204D,668413,8301DFFD1DFE,38.7,-54.5,-48.3,
14/08/2019 18:44:19.858,1075,SWAP001 @30204D,668433,600017037BFF,9.6,79.1,-13.3,
14/08/2019 18:44:19.857,1074,SWAP001 @30204D,668393,880211F7CFFF,64.8,-228.7,-4.9,
14/08/2019 18:44:19.858,1075,SWAP001 @30204D,668423,1201BD000FFF,27.4,18.9,-24.1,
14/08/2019 18:44:19.857,1074,SWAP001 @30204D,668403,A0018AFA37FE,41.6,-139.8,-45.7,
14/08/2019 18:44:19.904,1121,SWAP001 @30204D,668443,4CFF06056BFF,-18.0,128.6,-14.9,
14/08/2019 18:44:19.905,1122,SWAP001 @30204D,668473,66FFDD069FFD,-15.4,175.7,-60.9,
14/08/2019 18:44:19.904,1121,SWAP001 @30204D,668463,90FE1F06A3FF,-36.8,156.7,-9.3,
14/08/2019 18:44:19.904,1121,SWAP001 @30204D,668453,6AFE1D0620FF,-40.6,156.5,-22.4,
14/08/2019 18:44:19.949,1166,SWAP001 @30204D,668523,C6F08D0C0EFD,-389.8,321.3,-75.4,
14/08/2019 18:44:19.948,1165,SWAP001 @30204D,668493,DEF51112C601,-259.4,462.5,45.4,
14/08/2019 18:44:19.947,1164,SWAP001 @30204D,668483,D4FF5512FFF9,-4.4,469.3,-153.7,
14/08/2019 18:44:19.948,1165,SWAP001 @30204D,668513,2FFEF008FCF9,-46.5,228.8,-154.0,
14/08/2019 18:44:19.948,1165,SWAP001 @30204D,668503,A1017B0E6102,41.7,370.7,60.9,
14/08/2019 18:44:19.992,1209,SWAP001 @30204D,668543,BD0072090DFF,18.9,241.8,-24.3,
14/08/2019 18:44:19.992,1209,SWAP001 @30204D,668533,DCF9B10AA4FE,-157.2,273.7,-34.8,
14/08/2019 18:44:19.993,1210,SWAP001 @30204D,668563,9A00A306B7FE,15.4,169.9,-32.9,
14/08/2019 18:44:19.993,1210,SWAP001 @30204D,668553,7C02900763FE,63.6,193.6,-41.3,
14/08/2019 18:44:20.039,1256,SWAP001 @30204D,668613,C1FE3A035D00,-31.9,82.6,9.3,
14/08/2019 18:44:20.039,1256,SWAP001 @30204D,668583,760049059BFF,11.8,135.3,-10.1,
14/08/2019 18:44:20.039,1256,SWAP001 @30204D,668593,240271042AFF,54.8,113.7,-21.4,
14/08/2019 18:44:20.039,1256,SWAP001 @30204D,668603,C6FFC603D9FF,-5.8,96.6,-3.9,
14/08/2019 18:44:20.038,1255,SWAP001 @30204D,668573,90FE1806B9FF,-36.8,156.0,-7.1,
14/08/2019 18:44:20.081,1298,SWAP001 @30204D,668623,0700D302A300,0.7,72.3,16.3,
14/08/2019 18:44:20.082,1299,SWAP001 @30204D,668633,FF009002BD00,25.5,65.6,18.9,
14/08/2019 18:44:20.083,1300,SWAP001 @30204D,668643,5C0184023901,34.8,64.4,31.3,
14/08/2019 18:44:20.083,1300,SWAP001 @30204D,668653,4702AB024F01,58.3,68.3,33.5,
14/08/2019 18:44:20.129,1346,SWAP001 @30204D,668663,6803DF022401,87.2,73.5,29.2,
14/08/2019 18:44:20.129,1346,SWAP001 @30204D,668683,9F06FF0284FF,169.5,76.7,-12.4,
14/08/2019 18:44:20.130,1347,SWAP001 @30204D,668703,A9048703CB00,119.3,90.3,20.3,
14/08/2019 18:44:20.129,1346,SWAP001 @30204D,668693,8B0627031100,167.5,80.7,1.7,
14/08/2019 18:44:20.129,1346,SWAP001 @30204D,668673,2705F8027300,131.9,76.0,11.5,
14/08/2019 18:44:20.173,1390,SWAP001 @30204D,668713,D701AC03AE00,47.1,94.0,17.4,
14/08/2019 18:44:20.173,1390,SWAP001 @30204D,668723,AFFFA0033200,-8.1,92.8,5.0,
14/08/2019 18:44:20.173,1390,SWAP001 @30204D,668733,9BFB2203C1FF,-112.5,80.2,-6.3,
14/08/2019 18:44:20.173,1390,SWAP001 @30204D,668743,25FAE10265FF,-149.9,73.7,-15.5,
14/08/2019 18:44:20.219,1436,SWAP001 @30204D,668773,E2FB6404DDFF,-105.4,112.4,-3.5,
14/08/2019 18:44:20.219,1436,SWAP001 @30204D,668783,33FE56064100,-46.1,162.2,6.5,
14/08/2019 18:44:20.218,1435,SWAP001 @30204D,668763,DEFA7B039CFF,-131.4,89.1,-10.0,
14/08/2019 18:44:20.218,1435,SWAP001 @30204D,668753,E1F9090309FF,-156.7,77.7,-24.7,
14/08/2019 18:44:20.223,1440,SWAP001 @30204D,668793,FCFE6A060000,-26.0,164.2,0.0,
14/08/2019 18:44:20.263,1480,SWAP001 @30204D,668813,C7FC450AB8FF,-82.5,262.9,-7.2,
14/08/2019 18:44:20.263,1480,SWAP001 @30204D,668833,12FF480BCAFF,-23.8,288.8,-5.4,
14/08/2019 18:44:20.263,1480,SWAP001 @30204D,668823,FAFDCD0AD1FF,-51.8,276.5,-4.7,
14/08/2019 18:44:20.262,1479,SWAP001 @30204D,668803,6FFB9B060000,-116.9,169.1,0.0,
14/08/2019 18:44:20.309,1526,SWAP001 @30204D,668843,63FDA80BAEFF,-66.9,298.4,-8.2,
14/08/2019 18:44:20.310,1527,SWAP001 @30204D,668853,BBFA1F0CF7FF,-134.9,310.3,-0.9,
14/08/2019 18:44:20.310,1527,SWAP001 @30204D,668863,32F9430C9900,-174.2,313.9,15.3,
14/08/2019 18:44:20.311,1528,SWAP001 @30204D,668873,90F9070C4D01,-164.8,307.9,33.3,
14/08/2019 18:44:20.311,1528,SWAP001 @30204D,668883,B8FA800B7501,-135.2,294.4,37.3,
14/08/2019 18:44:20.351,1568,SWAP001 @30204D,668893,67FBCB0A0701,-117.7,276.3,26.3,
14/08/2019 18:44:20.352,1569,SWAP001 @30204D,668903,DFFB110AA100,-105.7,257.7,16.1,
14/08/2019 18:44:20.352,1569,SWAP001 @30204D,668913,46FF5C08DFFF,-18.6,214.0,-3.3,
14/08/2019 18:44:20.352,1569,SWAP001 @30204D,668923,7700B406BAFF,11.9,171.6,-7.0,
14/08/2019 18:44:20.397,1614,SWAP001 @30204D,668953,CCFEDCFFBA00,-30.8,-3.6,18.6,
14/08/2019 18:44:20.398,1615,SWAP001 @30204D,668963,D5FEB9FD7801,-29.9,-58.3,37.6,
14/08/2019 18:44:20.397,1614,SWAP001 @30204D,668943,3AFF21020A00,-19.8,54.5,1.0,
14/08/2019 18:44:20.398,1615,SWAP001 @30204D,668973,2DFEC2FAE601,-46.7,-134.2,48.6,
14/08/2019 18:44:20.397,1614,SWAP001 @30204D,668933,44005A04C6FF,6.8,111.4,-5.8,
14/08/2019 18:44:20.442,1659,SWAP001 @30204D,669013,2801AFF2E7FD,29.6,-340.9,-53.7,
14/08/2019 18:44:20.442,1659,SWAP001 @30204D,668993,6AFFEDF685FF,-15.0,-232.3,-12.3,
14/08/2019 18:44:20.442,1659,SWAP001 @30204D,668983,3FFEE2F80701,-44.9,-182.2,26.3,
14/08/2019 18:44:20.442,1659,SWAP001 @30204D,669003,8C00A9F44EFE,14.0,-290.3,-43.4,
14/08/2019 18:44:20.488,1705,SWAP001 @30204D,669043,100394EF41FF,78.4,-420.4,-19.1,
14/08/2019 18:44:20.488,1705,SWAP001 @30204D,669063,1A0438EEDFFF,105.0,-455.2,-3.3,
14/08/2019 18:44:20.487,1705,SWAP001 @30204D,669053,C103FBEE9AFF,96.1,-435.7,-10.2,
14/08/2019 18:44:20.487,1704,SWAP001 @30204D,669023,8F0141F13AFE,39.9,-377.5,-45.4,
14/08/2019 18:44:20.488,1705,SWAP001 @30204D,669033,360242F0CCFE,56.6,-403.0,-30.8,
14/08/2019 18:44:20.532,1749,SWAP001 @30204D,669083,7002EEEB2200,62.4,-513.8,3.4,
14/08/2019 18:44:20.532,1749,SWAP001 @30204D,669093,BD0157EB2900,44.5,-528.9,4.1,
14/08/2019 18:44:20.531,1748,SWAP001 @30204D,669073,0B045FED0000,103.5,-476.9,0.0,
14/08/2019 18:44:20.532,1749,SWAP001 @30204D,669103,3901F1EA3000,31.3,-539.1,4.8,
14/08/2019 18:44:20.580,1797,SWAP001 @30204D,669133,650128EC7AFF,35.7,-508.0,-13.4,
14/08/2019 18:44:20.580,1797,SWAP001 @30204D,669143,6C0344ED67FF,87.6,-479.6,-15.3,
14/08/2019 18:44:20.579,1796,SWAP001 @30204D,669123,A10021EBA3FF,16.1,-534.3,-9.3,
14/08/2019 18:44:20.579,1796,SWAP001 @30204D,669113,D700A8EAF1FF,21.5,-546.4,-1.5,
14/08/2019 18:44:20.580,1797,SWAP001 @30204D,669153,120577EE6BFF,129.8,-448.9,-14.9,
14/08/2019 18:44:20.620,1837,SWAP001 @30204D,669163,2105A5EFDFFF,131.3,-418.7,-3.3,
14/08/2019 18:44:20.621,1838,SWAP001 @30204D,669183,3804C0F29A00,108.0,-339.2,15.4,
14/08/2019 18:44:20.621,1838,SWAP001 @30204D,669173,090504F1A800,128.9,-383.6,16.8,
14/08/2019 18:44:20.622,1839,SWAP001 @30204D,669193,CC02A0F5F9FE,71.6,-265.6,-26.3,
14/08/2019 18:44:20.712,1929,SWAP001 @30204D,669203,78017AF9C7FD,37.6,-167.0,-56.9,
14/08/2019 18:44:20.712,1929,SWAP001 @30204D,669213,5F00B8FD9AFE,9.5,-58.4,-35.8,
14/08/2019 18:44:20.713,1930,SWAP001 @30204D,669223,08004D01FEFF,0.8,33.3,-0.2,
14/08/2019 18:44:20.715,1932,SWAP001 @30204D,669233,CEFF98038200,-5.0,92.0,13.0,
14/08/2019 18:44:20.717,1934,SWAP001 @30204D,669243,CCFE5B04F0FF,-30.8,111.5,-1.6,
14/08/2019 18:44:20.720,1937,SWAP001 @30204D,669263,01FA5C14D4FB,-153.5,521.2,-106.8,
14/08/2019 18:44:20.720,1937,SWAP001 @30204D,669253,97FD250791FF,-61.7,182.9,-11.1,
14/08/2019 18:44:20.756,1973,SWAP001 @30204D,669293,CEFB970AB8FA,-107.4,271.1,-135.2,
14/08/2019 18:44:20.756,1973,SWAP001 @30204D,669303,9EF6920DE3FD,-240.2,347.4,-54.1,
14/08/2019 18:44:20.757,1974,SWAP001 @30204D,669313,F4FBF70A4DFE,-103.6,280.7,-43.5,
14/08/2019 18:44:20.757,1974,SWAP001 @30204D,669323,96FFBE09C9FF,-10.6,249.4,-5.5,
14/08/2019 18:44:20.761,1978,SWAP001 @30204D,669333,460017093AFF,7.0,232.7,-19.8,
14/08/2019 18:44:20.802,2019,SWAP001 @30204D,669363,18FE3106C3FF,-48.8,158.5,-6.1,
14/08/2019 18:44:20.802,2019,SWAP001 @30204D,669343,FC03B60799FE,102.0,197.4,-35.9,
14/08/2019 18:44:20.802,2019,SWAP001 @30204D,669353,2F03A406DDFE,81.5,170.0,-29.1,
14/08/2019 18:44:20.802,2019,SWAP001 @30204D,669373,AAFE8805D9FF,-34.2,141.6,-3.9,
14/08/2019 18:44:20.847,2064,SWAP001 @30204D,669383,0702B804DDFE,51.9,120.8,-29.1,
14/08/2019 18:44:20.848,2065,SWAP001 @30204D,669393,F0FF1A0475FF,-1.6,105.0,-13.9,
14/08/2019 18:44:20.850,2067,SWAP001 @30204D,669423,1B0010037F00,2.7,78.4,12.7,
14/08/2019 18:44:20.850,2067,SWAP001 @30204D,669403,99FE9903EBFF,-35.9,92.1,-2.1,
14/08/2019 18:44:20.850,2067,SWAP001 @30204D,669413,87FF35030F00,-12.1,82.1,1.5,
14/08/2019 18:44:20.893,2110,SWAP001 @30204D,669433,D20004030D01,21.0,77.2,26.9,
14/08/2019 18:44:20.894,2111,SWAP001 @30204D,669443,41032A031401,83.3,81.0,27.6,
14/08/2019 18:44:20.894,2111,SWAP001 @30204D,669453,EC0429037000,126.0,80.9,11.2,
14/08/2019 18:44:20.894,2111,SWAP001 @30204D,669463,B006110392FF,171.2,78.5,-11.0,
14/08/2019 18:44:20.937,2154,SWAP001 @30204D,669473,6D071F034000,190.1,79.9,6.4,
14/08/2019 18:44:20.937,2154,SWAP001 @30204D,669483,2E065E033601,158.2,86.2,31.0,
14/08/2019 18:44:20.937,2154,SWAP001 @30204D,669493,A70297031D01,67.9,91.9,28.5,
14/08/2019 18:44:20.982,2199,SWAP001 @30204D,669513,9EFC58032100,-86.6,85.6,3.3,
14/08/2019 18:44:20.982,2199,SWAP001 @30204D,669523,79FBD302D6FF,-115.9,72.3,-4.2,
14/08/2019 18:44:20.982,2199,SWAP001 @30204D,669533,FCF88E025CFF,-179.6,65.4,-16.4,
14/08/2019 18:44:20.982,2199,SWAP001 @30204D,669503,EDFEA1036B00,-27.5,92.9,10.7,
14/08/2019 18:44:20.983,2200,SWAP001 @30204D,669543,6EF987024AFF,-168.2,64.7,-18.2,
14/08/2019 18:44:20.984,2201,SWAP001 @30204D,669553,7FFAAC03FEFF,-140.9,94.0,-0.2,
14/08/2019 18:44:21.027,2244,SWAP001 @30204D,669563,AEFC5F05C800,-85.0,137.5,20.0,
14/08/2019 18:44:21.028,2245,SWAP001 @30204D,669603,6AFFF90A9400,-15.0,280.9,14.8,
14/08/2019 18:44:21.028,2245,SWAP001 @30204D,669583,31FFAC063E00,-20.7,170.8,6.2,
14/08/2019 18:44:21.028,2245,SWAP001 @30204D,669573,90FF6C065300,-11.2,164.4,8.3,
14/08/2019 18:44:21.028,2245,SWAP001 @30204D,669593,5AFDF308B800,-67.8,229.1,18.4,
14/08/2019 18:44:21.075,2292,SWAP001 @30204D,669613,01FFDC097F00,-25.5,252.4,12.7,
14/08/2019 18:44:21.076,2293,SWAP001 @30204D,669643,A5FADE0C64FF,-137.1,329.4,-15.6,
14/08/2019 18:44:21.075,2292,SWAP001 @30204D,669623,31FDA70C70FF,-71.9,323.9,-14.4,
14/08/2019 18:44:21.076,2293,SWAP001 @30204D,669633,1CFC7C0C93FF,-99.6,319.6,-10.9,
14/08/2019 18:44:21.118,2335,SWAP001 @30204D,669663,9DF9160B5600,-163.5,283.8,8.6,
14/08/2019 18:44:21.118,2335,SWAP001 @30204D,669673,4BF9DB0AE400,-171.7,277.9,22.8,
14/08/2019 18:44:21.118,2335,SWAP001 @30204D,669653,2EFA0D0C8FFF,-149.0,308.5,-11.3,
14/08/2019 18:44:21.119,2336,SWAP001 @30204D,669683,EFFA300AD500,-129.7,260.8,21.3,
14/08/2019 18:44:21.119,2336,SWAP001 @30204D,669693,08FD6D092C00,-76.0,241.3,4.4,
14/08/2019 18:44:21.208,2425,SWAP001 @30204D,669713,F6FD16061500,-52.2,155.8,2.1,
14/08/2019 18:44:21.208,2425,SWAP001 @30204D,669703,09FE1A08EBFF,-50.3,207.4,-2.1,
14/08/2019 18:44:21.214,2432,SWAP001 @30204D,669743,F7FE98FFD300,-26.5,-10.4,21.1,
14/08/2019 18:44:21.214,2431,SWAP001 @30204D,669723,94FD06045E00,-62.0,103.0,9.4,
14/08/2019 18:44:21.214,2431,SWAP001 @30204D,669733,C8FDA801B800,-56.8,42.4,18.4,
14/08/2019 18:44:21.215,2432,SWAP001 @30204D,669753,45FE74FC3B01,-44.3,-90.8,31.5,
14/08/2019 18:44:21.215,2432,SWAP001 @30204D,669763,31FE98FAF400,-46.3,-138.4,24.4,
14/08/2019 18:44:21.215,2432,SWAP001 @30204D,669783,00018CF6BBFE,25.6,-242.0,-32.5,
14/08/2019 18:44:21.254,2471,SWAP001 @30204D,669793,F0004BF406FE,24.0,-299.7,-50.6,
14/08/2019 18:44:21.254,2471,SWAP001 @30204D,669823,550261EF89FE,59.7,-425.5,-37.5,
14/08/2019 18:44:21.254,2471,SWAP001 @30204D,669803,86013AF129FE,39.0,-378.2,-47.1,
14/08/2019 18:44:21.254,2471,SWAP001 @30204D,669813,32022BF070FE,56.2,-405.3,-40.0,
14/08/2019 18:44:21.297,2514,SWAP001 @30204D,669833,0902CCEE8BFE,52.1,-440.4,-37.3,
14/08/2019 18:44:21.298,2515,SWAP001 @30204D,669843,00026BEEA8FE,51.2,-450.1,-34.4,
14/08/2019 18:44:21.298,2515,SWAP001 @30204D,669853,990204EED2FE,66.5,-460.4,-30.2,
14/08/2019 18:44:21.298,2515,SWAP001 @30204D,669863,6C0398EDF1FE,87.6,-471.2,-27.1,
14/08/2019 18:44:21.299,2516,SWAP001 @30204D,669873,6A0326ED10FF,87.4,-482.6,-24.0,
14/08/2019 18:44:21.343,2560,SWAP001 @30204D,669913,B40211ECACFF,69.2,-510.3,-8.4,
14/08/2019 18:44:21.343,2560,SWAP001 @30204D,669893,FB02A5EC62FF,76.3,-495.5,-15.8,
14/08/2019 18:44:21.343,2560,SWAP001 @30204D,669883,2103E5EC30FF,80.1,-489.1,-20.8,
