Log start on,2019-08-09 11:08:31
Feature,Gyroscope
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
09/08/2019 11:08:32.219,688,SWAP001 @30204D,215620,0A02310029FF,52.2,4.9,-21.5,
09/08/2019 11:08:32.222,691,SWAP001 @30204D,215640,48FFAA04AAFF,-18.4,119.4,-8.6,
09/08/2019 11:08:32.226,695,SWAP001 @30204D,215650,45FEE7052EFF,-44.3,151.1,-21.0,
09/08/2019 11:08:32.261,730,SWAP001 @30204D,215710,93004F0E1A02,14.7,366.3,53.8,
09/08/2019 11:08:32.262,731,SWAP001 @30204D,215720,CE001B0DDFFA,20.6,335.5,-131.3,
09/08/2019 11:08:32.262,731,SWAP001 @30204D,215740,A3F82C0AD8FE,-188.5,260.4,-29.6,
09/08/2019 11:08:32.262,731,SWAP001 @30204D,215730,C6F6630C5EFE,-236.2,317.1,-41.8,
09/08/2019 11:08:32.307,776,SWAP001 @30204D,215770,8FFFC50668FF,-11.3,173.3,-15.2,
09/08/2019 11:08:32.307,776,SWAP001 @30204D,215780,9FFDC7058F00,-60.9,147.9,14.3,
09/08/2019 11:08:32.307,776,SWAP001 @30204D,215750,88FAF9092C00,-140.0,255.3,4.4,
09/08/2019 11:08:32.308,777,SWAP001 @30204D,215790,0EFF1E05BD00,-24.2,131.0,18.9,
09/08/2019 11:08:32.307,776,SWAP001 @30204D,215760,740013084DFF,11.6,206.7,-17.9,
09/08/2019 11:08:32.352,821,SWAP001 @30204D,215830,54018D02DE00,34.0,65.3,22.2,
09/08/2019 11:08:32.352,821,SWAP001 @30204D,215800,8C006204A900,14.0,112.2,16.9,
09/08/2019 11:08:32.352,821,SWAP001 @30204D,215820,DA0008038D00,21.8,77.6,14.1,
09/08/2019 11:08:32.352,821,SWAP001 @30204D,215810,1F01A7038300,28.7,93.5,13.1,
09/08/2019 11:08:32.395,864,SWAP001 @30204D,215850,D80392020501,98.4,65.8,26.1,
09/08/2019 11:08:32.396,865,SWAP001 @30204D,215880,45095102BDFF,237.3,59.3,-6.7,
09/08/2019 11:08:32.396,865,SWAP001 @30204D,215860,9B05AA029700,143.5,68.2,15.1,
09/08/2019 11:08:32.395,864,SWAP001 @30204D,215840,7E0273022B01,63.8,62.7,29.9,
09/08/2019 11:08:32.396,865,SWAP001 @30204D,215870,93079502CDFF,193.9,66.1,-5.1,
09/08/2019 11:08:32.486,955,SWAP001 @30204D,215890,87093C021900,243.9,57.2,2.5,
09/08/2019 11:08:32.489,958,SWAP001 @30204D,215900,390668020B00,159.3,61.6,1.1,
09/08/2019 11:08:32.489,958,SWAP001 @30204D,215910,5902B902DDFF,60.1,69.7,-3.5,
09/08/2019 11:08:32.494,963,SWAP001 @30204D,215920,69FFF702E9FF,-15.1,75.9,-2.3,
09/08/2019 11:08:32.494,963,SWAP001 @30204D,215930,D3FAF4024D00,-132.5,75.6,7.7,
09/08/2019 11:08:32.495,964,SWAP001 @30204D,215950,73F82B037F00,-193.3,81.1,12.7,
09/08/2019 11:08:32.495,964,SWAP001 @30204D,215940,5BF9C2024900,-170.1,70.6,7.3,
09/08/2019 11:08:32.495,964,SWAP001 @30204D,215970,75FB0604B200,-116.3,103.0,17.8,
09/08/2019 11:08:32.575,1045,SWAP001 @30204D,216020,C6FF1308F5FF,-5.8,206.7,-1.1,
09/08/2019 11:08:32.576,1045,SWAP001 @30204D,216000,20050909E0FF,131.2,231.3,-3.2,
09/08/2019 11:08:32.576,1045,SWAP001 @30204D,216010,0E047708DBFF,103.8,216.7,-3.7,
09/08/2019 11:08:32.575,1044,SWAP001 @30204D,215980,01FBB205C700,-127.9,145.8,19.9,
09/08/2019 11:08:32.575,1044,SWAP001 @30204D,215990,4900B408C8FF,7.3,222.8,-5.6,
09/08/2019 11:08:32.579,1048,SWAP001 @30204D,216040,CFFBB6080B00,-107.3,223.0,1.1,
09/08/2019 11:08:32.579,1048,SWAP001 @30204D,216030,25FC66080B00,-98.7,215.0,1.1,
09/08/2019 11:08:32.579,1048,SWAP001 @30204D,216060,AFFAD6083F00,-136.1,226.2,6.3,
09/08/2019 11:08:32.619,1088,SWAP001 @30204D,216090,E5FA43096200,-130.7,237.1,9.8,
09/08/2019 11:08:32.620,1089,SWAP001 @30204D,216100,5FFBA0086300,-118.5,220.8,9.9,
09/08/2019 11:08:32.619,1088,SWAP001 @30204D,216080,6CFA7D096600,-142.8,242.9,10.2,
09/08/2019 11:08:32.619,1088,SWAP001 @30204D,216070,53FA43094300,-145.3,237.1,6.7,
09/08/2019 11:08:32.665,1134,SWAP001 @30204D,216120,4BFE5D05B0FF,-43.7,137.3,-8.0,
09/08/2019 11:08:32.665,1134,SWAP001 @30204D,216110,73FD0E070700,-65.3,180.6,0.7,
09/08/2019 11:08:32.666,1135,SWAP001 @30204D,216140,51FFDB00BFFF,-17.5,21.9,-6.5,
09/08/2019 11:08:32.666,1135,SWAP001 @30204D,216150,40FF0DFF4300,-19.2,-24.3,6.7,
09/08/2019 11:08:32.666,1135,SWAP001 @30204D,216130,19FFDA0291FF,-23.1,73.0,-11.1,
09/08/2019 11:08:32.756,1225,SWAP001 @30204D,216160,C1FF55FDFB00,-6.3,-68.3,25.1,
09/08/2019 11:08:32.756,1225,SWAP001 @30204D,216170,B8FF08FBBD01,-7.2,-127.2,44.5,
09/08/2019 11:08:32.757,1226,SWAP001 @30204D,216210,E700FFF2C7FE,23.1,-332.9,-31.3,
09/08/2019 11:08:32.757,1226,SWAP001 @30204D,216190,C6FF0EF79F00,-5.8,-229.0,15.9,
09/08/2019 11:08:32.756,1225,SWAP001 @30204D,216180,70FFCFF89801,-14.4,-184.1,40.8,
09/08/2019 11:08:32.757,1226,SWAP001 @30204D,216200,7A0000F587FF,12.2,-281.6,-12.1,
09/08/2019 11:08:32.760,1229,SWAP001 @30204D,216220,EC005FF189FE,23.6,-374.5,-37.5,
09/08/2019 11:08:32.761,1230,SWAP001 @30204D,216230,C50044F094FE,19.7,-402.8,-36.4,
09/08/2019 11:08:32.800,1269,SWAP001 @30204D,216250,8400E5EECCFE,13.2,-437.9,-30.8,
09/08/2019 11:08:32.849,1318,SWAP001 @30204D,216260,680043EED6FE,10.4,-454.1,-29.8,
09/08/2019 11:08:32.850,1319,SWAP001 @30204D,216280,DB001DED7DFE,21.9,-483.5,-38.7,
09/08/2019 11:08:32.850,1319,SWAP001 @30204D,216290,6602A1EC2CFE,61.4,-495.9,-46.8,
09/08/2019 11:08:32.850,1319,SWAP001 @30204D,216300,ED03BBEC08FE,100.5,-493.3,-50.4,
09/08/2019 11:08:32.850,1319,SWAP001 @30204D,216310,3D051EED2EFE,134.1,-483.4,-46.6,
09/08/2019 11:08:32.850,1319,SWAP001 @30204D,216270,8E00ABEDB6FE,14.2,-469.3,-33.0,
09/08/2019 11:08:32.852,1321,SWAP001 @30204D,216320,3B05D6ED79FE,133.9,-465.0,-39.1,
09/08/2019 11:08:32.854,1323,SWAP001 @30204D,216330,5A04BEEEC9FE,111.4,-441.8,-31.1,
09/08/2019 11:08:32.890,1359,SWAP001 @30204D,216340,C903BBEF46FF,96.9,-416.5,-18.6,
09/08/2019 11:08:32.890,1359,SWAP001 @30204D,216360,850468F23D00,115.7,-348.0,6.1,
09/08/2019 11:08:32.890,1359,SWAP001 @30204D,216350,0C0407F1DFFF,103.6,-383.3,-3.3,
09/08/2019 11:08:32.891,1360,SWAP001 @30204D,216370,630410F41300,112.3,-305.6,1.9,
09/08/2019 11:08:32.938,1407,SWAP001 @30204D,216380,FD0372F620FF,102.1,-244.6,-22.4,
09/08/2019 11:08:32.939,1408,SWAP001 @30204D,216420,CAFE73021700,-31.0,62.7,2.3,
09/08/2019 11:08:32.938,1407,SWAP001 @30204D,216410,03012F007BFF,25.9,4.7,-13.3,
09/08/2019 11:08:32.938,1407,SWAP001 @30204D,216400,5A03CDFC8EFE,85.8,-81.9,-37.0,
09/08/2019 11:08:32.938,1407,SWAP001 @30204D,216390,2D0461F93FFE,106.9,-169.5,-44.9,
09/08/2019 11:08:32.981,1450,SWAP001 @30204D,216430,E1FC0E04B6FF,-79.9,103.8,-7.4,
09/08/2019 11:08:32.981,1450,SWAP001 @30204D,216440,BEFAA6051EFF,-134.6,144.6,-22.6,
09/08/2019 11:08:32.981,1450,SWAP001 @30204D,216450,ABFADD0614FF,-136.5,175.7,-23.6,
09/08/2019 11:08:32.982,1451,SWAP001 @30204D,216460,FEFCE20676FF,-77.0,176.2,-13.8,
09/08/2019 11:08:33.026,1495,SWAP001 @30204D,216480,8102F90FF4FB,64.1,408.9,-103.6,
09/08/2019 11:08:33.026,1495,SWAP001 @30204D,216490,50FCCA10E700,-94.4,429.8,23.1,
09/08/2019 11:08:33.027,1496,SWAP001 @30204D,216500,B802D00C3201,69.6,328.0,30.6,
09/08/2019 11:08:33.027,1496,SWAP001 @30204D,216510,C101070D61FB,44.9,333.5,-118.3,
09/08/2019 11:08:33.026,1495,SWAP001 @30204D,216470,E203D109F6FC,99.4,251.3,-77.8,
09/08/2019 11:08:33.070,1539,SWAP001 @30204D,216520,1CF5670A83FD,-278.8,266.3,-63.7,
09/08/2019 11:08:33.070,1539,SWAP001 @30204D,216530,5FFBDC09D6FF,-118.5,252.4,-4.2,
09/08/2019 11:08:33.073,1542,SWAP001 @30204D,216540,ABFE220972FF,-34.1,233.8,-14.2,
09/08/2019 11:08:33.074,1543,SWAP001 @30204D,216550,37FF3308D1FE,-20.1,209.9,-30.3,
09/08/2019 11:08:33.116,1585,SWAP001 @30204D,216580,CF000C05A6FF,20.7,129.2,-9.0,
09/08/2019 11:08:33.117,1585,SWAP001 @30204D,216570,95FE010687FF,-36.3,153.7,-12.1,
09/08/2019 11:08:33.117,1586,SWAP001 @30204D,216590,87000E04BFFF,13.5,103.8,-6.5,
09/08/2019 11:08:33.116,1585,SWAP001 @30204D,216560,00FFF30694FE,-25.6,177.9,-36.4,
09/08/2019 11:08:33.117,1586,SWAP001 @30204D,216600,5FFF3A030B00,-16.1,82.6,1.1,
09/08/2019 11:08:33.160,1629,SWAP001 @30204D,216610,63009A023100,9.9,66.6,4.9,
09/08/2019 11:08:33.160,1629,SWAP001 @30204D,216620,21013F028C00,28.9,57.5,14.0,
09/08/2019 11:08:33.161,1630,SWAP001 @30204D,216630,B9014702C800,44.1,58.3,20.0,
09/08/2019 11:08:33.165,1634,SWAP001 @30204D,216640,DC0271026400,73.2,62.5,10.0,
09/08/2019 11:08:33.206,1675,SWAP001 @30204D,216660,7B0720020800,191.5,54.4,0.8,
09/08/2019 11:08:33.206,1675,SWAP001 @30204D,216650,440656029EFF,160.4,59.8,-9.8,
09/08/2019 11:08:33.206,1675,SWAP001 @30204D,216670,1C062A020E00,156.4,55.4,1.4,
09/08/2019 11:08:33.206,1675,SWAP001 @30204D,216680,66025702DAFF,61.4,59.9,-3.8,
09/08/2019 11:08:33.207,1676,SWAP001 @30204D,216690,0A008202B7FF,1.0,64.2,-7.3,
09/08/2019 11:08:33.297,1766,SWAP001 @30204D,216700,80FD8E02E0FF,-64.0,65.4,-3.2,
09/08/2019 11:08:33.297,1766,SWAP001 @30204D,216710,DDFA8702E8FF,-131.5,64.7,-2.4,
09/08/2019 11:08:33.341,1810,SWAP001 @30204D,216740,48F96D032000,-172.0,87.7,3.2,
09/08/2019 11:08:33.341,1810,SWAP001 @30204D,216730,2EF88D02BAFF,-200.2,65.3,-7.0,
09/08/2019 11:08:33.341,1810,SWAP001 @30204D,216750,65FBCD033F00,-117.9,97.3,6.3,
09/08/2019 11:08:33.340,1809,SWAP001 @30204D,216720,D4F87202E8FF,-183.6,62.6,-2.4,
09/08/2019 11:08:33.350,1819,SWAP001 @30204D,216790,3801D407EBFF,31.2,200.4,-2.1,
09/08/2019 11:08:33.350,1819,SWAP001 @30204D,216780,54006508A4FF,8.4,214.9,-9.2,
09/08/2019 11:08:33.350,1819,SWAP001 @30204D,216760,47FB6E045F00,-120.9,113.4,9.5,
09/08/2019 11:08:33.384,1853,SWAP001 @30204D,216830,49FDF2089200,-69.5,229.0,14.6,
09/08/2019 11:08:33.384,1853,SWAP001 @30204D,216840,65FD6609A100,-66.7,240.6,16.1,
09/08/2019 11:08:33.385,1854,SWAP001 @30204D,216850,C9FCA4099300,-82.3,246.8,14.7,
09/08/2019 11:08:33.387,1856,SWAP001 @30204D,216860,DAFBB7098700,-106.2,248.7,13.5,
09/08/2019 11:08:33.387,1856,SWAP001 @30204D,216870,2BFB76098400,-123.7,242.2,13.2,
09/08/2019 11:08:33.430,1899,SWAP001 @30204D,216880,F6FACD08A500,-129.0,225.3,16.5,
09/08/2019 11:08:33.431,1900,SWAP001 @30204D,216910,F6FEEB052700,-26.6,151.5,3.9,
09/08/2019 11:08:33.430,1899,SWAP001 @30204D,216890,13FCF707DB00,-100.5,203.9,21.9,
09/08/2019 11:08:33.430,1899,SWAP001 @30204D,216900,D5FD1707A100,-55.5,181.5,16.1,
09/08/2019 11:08:33.475,1944,SWAP001 @30204D,216920,66FF2A04D3FF,-15.4,106.6,-4.5,
09/08/2019 11:08:33.477,1946,SWAP001 @30204D,216940,78FEC4000C00,-39.2,19.6,1.2,
09/08/2019 11:08:33.477,1946,SWAP001 @30204D,216930,1AFF6102C8FF,-23.0,60.9,-5.6,
09/08/2019 11:08:33.477,1946,SWAP001 @30204D,216960,A2FE09FDA800,-35.0,-75.9,16.8,
09/08/2019 11:08:33.477,1946,SWAP001 @30204D,216950,2CFEEBFE5C00,-46.8,-27.7,9.2,
09/08/2019 11:08:33.613,2082,SWAP001 @30204D,216970,C5FEBCFA3301,-31.5,-134.8,30.7,
09/08/2019 11:08:33.617,2086,SWAP001 @30204D,216980,CBFE97F82701,-30.9,-189.7,29.5,
09/08/2019 11:08:33.618,2087,SWAP001 @30204D,217000,85FFABF451FF,-12.3,-290.1,-17.5,
09/08/2019 11:08:33.618,2087,SWAP001 @30204D,217010,A500D1F15CFE,16.5,-363.1,-42.0,
09/08/2019 11:08:33.619,2088,SWAP001 @30204D,217020,080100F168FE,26.4,-384.0,-40.8,
09/08/2019 11:08:33.617,2086,SWAP001 @30204D,216990,FFFE93F65D00,-25.7,-241.3,9.3,
09/08/2019 11:08:33.626,2095,SWAP001 @30204D,217050,5C0224EF85FE,60.4,-431.6,-37.9,
